V_02_Temp,T_01_Reboiler,T_02_Condenser,T_02_Reboiler,T_03_Reboiler,Revenue,SG_C1,LPG_C2,LPG_C5,NG_RVP,T_01_Stage1_Temperature,T_01_Stage11_Temperature,T_02_Stage1_Temperature,T_02_Stage21_Temperature,T_03_Stage1_Temperature,T_03_Stage6_Temperature
-29.26641541913154,75.87019324388811,3.42311554133268,20.735004704301033,61.91002817075054,-661.8361517897844,83.5983282859383,19.4998394506292,0.002122815968139834,137.71859001386701,9.803001243734002,54.95271539224103,21.204502520608003,115.67685132538202,92.80705605729804,157.61256091302403
-19.839033600194462,65.31008677827816,2.782709896498644,10.466042224213158,51.3555085050605,-625.613416631493,81.3084234199391,3.88498516124072,10.46502761453139,31.572181291846302,21.148028797817005,83.95220393998204,54.054067235355035,165.66606586322803,103.01135342519501,187.543415159934
-28.517325477888853,72.19197393736775,4.24142816261873,9.063926699409931,45.579224504719555,-651.8686439505325,83.228399904659,13.3133795078067,7.14674918729911,31.1787231903136,14.32901549859804,64.13209668752103,35.17617981798003,167.348353455214,110.981954871234,203.983406830631
-18.497926624464327,71.38028431406109,2.7486241409126846,14.857216161955083,60.400348936842256,-626.2642839088414,81.271798625784,9.25759528082037,1.7735186756331198,53.6369484506137,17.892407682469013,74.350360951965,42.077215825085034,150.224960065922,94.065733474399,161.77503966363201
-20.45325015231462,71.20269261696079,1.0362896833151554,17.54053507874687,59.728743710812346,-632.6448521805199,81.6463440358965,10.7069881212376,0.1893758814307308,72.6015006535912,17.009211394826025,71.579499390477,38.26221158076004,138.33999622941002,94.65139777377004,163.607230309741
-32.50241185448687,74.32047230102467,1.2683861231984461,22.949484912538622,48.364890843390405,-669.7245844308243,84.1525368004998,19.7272153845207,0.01210673878884286,141.54880704339098,11.22400903017001,56.46535108929504,21.13932764301404,119.76325234815602,106.92157434012904,196.20732444139702
-30.51142236344138,63.21493707860761,3.9286735705104405,18.802458178032104,54.3666185626543,-658.8017290566543,83.28571190091671,11.2551340785121,0.00443221851571118,104.96491707908201,16.27045039647703,67.74019853363404,34.72669651014303,126.68949517920004,99.69725771017602,178.64778253557205
-23.84961425688575,71.4229381487259,4.143741391118633,20.90029330684504,50.45651488747652,-642.7810526975978,82.2866662233767,12.3492674481754,0.006961801040016443,87.6566481132933,16.318352392300028,69.78475153282602,34.59165115924503,134.173963679059,104.12200134186105,190.190035406481
-30.942809048798097,75.74918068956426,1.8899042199253229,15.51426262658218,52.05592779186248,-663.5238311165658,83.9128022724947,18.164412344633803,0.01173718253573912,86.6353459506534,10.389468248461014,55.90250862402502,24.364410097403038,133.90365855963404,102.18810896895803,185.46663299380202
-22.34967923757825,66.96166825932836,1.3410380671486435,26.144509497165078,49.63014506478569,-637.6628478497215,81.8286292071448,8.11342562916578,0.075744163483612,106.36313878481,19.21190989963003,77.93162601676704,40.29651379175101,128.30894821620302,105.19420319509601,192.59177121665505
-24.39233880441264,69.57198476145338,1.7854518012583087,15.541441849382197,63.22962865044467,-643.9083813322259,82.3747466798099,12.348840923347,0.02388458317723422,84.5571404045414,15.557364231243014,66.32211609783201,34.61680144417704,133.43316185744004,91.78677855644702,153.917329352149
-32.04146826583104,73.9656697689738,2.3749287347793286,19.171943271464926,45.117454120749976,-666.4308635757405,84.0231089324317,18.0079360019434,0.006695354460766191,104.746278795715,11.957240931835997,58.22671814831,24.543883785890046,131.66826448683702,111.67867325069801,205.26429710539702
-29.90857930519967,61.30776639283535,3.3848025535382398,14.505287916307367,45.48850883644983,-653.3696386480502,83.0163526536013,7.428922480002,1.9688575157465058,48.6394182036546,17.828011119335997,74.19883009827402,42.547065068432005,154.31808857025004,111.118170455871,204.23456959511503
-24.18159820755671,65.87648151818041,4.125812870621578,21.56266404909072,46.06867064898476,-641.1417948017599,82.1144402145692,7.58188631710006,0.01055378575222206,76.5458347038661,19.049159206236027,77.72648268988502,42.053618003190024,141.04765118010602,110.24967634807302,202.625488253814
-31.507232275125926,74.9984695657994,3.8328734867002243,13.651793148511146,61.87885828231508,-665.3096368192439,84.02977055339271,18.6537095029612,0.0029055616528792638,96.45671185643951,9.69404977940701,53.439196593979034,23.339285433750035,128.078692478415,92.83236637473101,157.69601241944702
-23.434437636830086,62.333862822683706,2.8971391236606303,20.712288337943235,52.738587796482435,-638.2879731657017,81.8823927096369,4.9239168829295,0.019197580888951758,80.2760410627874,20.015520820847996,80.37563177592301,45.97708817712004,136.02495969815004,101.41887476031104,183.44239504753102
-26.91527026487543,72.13615015752308,3.904182218128023,24.585146631798146,61.510657431574366,-654.8462522662808,82.9699394457849,17.0242311327259,0.002032784226195684,145.110597762703,13.303072127911037,60.99744398890704,25.035071901294998,114.067425203082,93.13160378908901,158.71573293843403
-23.467347200353256,67.50146987226174,1.8718713735504118,20.793847878601902,45.5266251669459,-639.3867637463902,82.0342023258815,8.22999616057582,0.054425999814695515,67.20628943289351,18.85030037768604,77.198244605794,41.619615441349026,145.33487319730705,111.06127643597102,204.12994230255805
-21.077616017448882,62.22149243790129,1.7323603771926102,16.872154072633585,47.32951939389113,-629.3264924966454,81.41505078154529,2.0789148118204404,5.018971611546739,43.9230207321529,22.544868168031996,87.54931511400804,54.39169852413204,156.00895618680704,108.39714457263204,199.116455233046
-30.556393155068797,62.70783294534097,3.3075105762862123,16.421754083989946,60.56562897717624,-658.7886889755773,83.3007043527768,11.3811312111538,0.005152744071027982,101.751409396325,15.897353207666015,66.21873692082704,34.672021009820014,126.14577160406304,93.92511272014605,161.31687639908102
